player_id,name,position,projected_war,marcel_war,statcast_adjustment,tj_adjustment,role_change_adjustment,age,prior_3yr_war,prior_3yr_pa_or_ip
676059,Jordan Westburg,batter,1.054,1.054,0.0,0.0,0.0,25.0,1.24,237.0
682243,Bryce Miller,pitcher,1.05,1.05,0.0,0.0,0.0,25.0,1.03,131.1
608665,Kendall Graveman,pitcher,1.049,1.049,0.0,0.0,0.0,33.0,4.49,198.1
681546,James Outman,batter,1.049,1.549,-0.5,0.0,0.0,27.0,3.82,589.0
665152,Dean Kremer,pitcher,1.035,1.035,0.0,0.0,0.0,28.0,3.21,352.4
660821,Jesús Sánchez,batter,1.031,1.031,0.0,0.0,0.0,26.0,3.36,1001.0
681217,Chase Silseth,pitcher,1.03,0.53,0.5,0.0,0.0,24.0,0.37,80.3
669289,Santiago Espinal,batter,1.029,1.029,0.0,0.0,0.0,29.0,5.04,997.0
623352,Josh Hader,pitcher,1.024,1.024,0.0,0.0,0.0,30.0,4.78,171.4
656288,Griffin Canning,pitcher,1.024,1.024,0.0,0.0,0.0,28.0,2.09,189.2
672695,Geraldo Perdomo,batter,1.023,1.363,-0.34,0.0,0.0,24.0,2.97,1095.0
527038,Wilmer Flores,batter,1.02,1.383,-0.363,0.0,0.0,32.0,5.33,1505.0
593423,Frankie Montas,pitcher,1.017,1.05,0.267,0.0,-0.3,31.0,4.79,333.2
666120,Ian Anderson,pitcher,1.012,1.012,0.0,0.0,0.0,26.0,2.72,256.3
615698,Cal Quantrill,pitcher,1.011,1.271,-0.259,0.0,0.0,29.0,5.5,444.5
592206,Nick Castellanos,batter,1.009,1.009,0.0,0.0,0.0,32.0,4.42,1935.0
593334,Domingo Germán,pitcher,1.008,0.655,0.353,0.0,0.0,31.0,2.72,279.4
668731,Akil Baddoo,batter,1.001,1.001,0.0,0.0,0.0,25.0,3.06,1043.0
664913,Seth Brown,batter,0.999,0.72,0.279,0.0,0.0,31.0,3.73,1240.0
608336,Joey Gallo,batter,0.998,0.998,0.0,0.0,0.0,30.0,5.4,1362.0
666139,Josh Lowe,batter,0.995,1.338,-0.343,0.0,0.0,26.0,4.08,706.0
665871,Javier Assad,pitcher,0.995,1.295,0.0,0.0,-0.3,26.0,3.04,146.3
643565,Mike Tauchman,batter,0.989,0.989,0.0,0.0,0.0,33.0,2.76,592.0
571927,Steven Matz,pitcher,0.981,0.981,0.0,0.0,0.0,33.0,3.94,303.2
669330,Tyler Wells,pitcher,0.967,0.967,0.0,0.0,0.0,29.0,3.51,282.2
643376,Danny Jansen,batter,0.958,1.276,-0.318,0.0,0.0,29.0,5.82,762.0
542303,Marcell Ozuna,batter,0.954,0.676,0.278,0.0,0.0,33.0,2.44,1330.0
668715,Spencer Steer,batter,0.954,1.454,-0.5,0.0,0.0,26.0,2.98,773.0
647304,Josh Naylor,batter,0.949,1.251,-0.302,0.0,0.0,27.0,3.89,1274.0
570482,Gio Urshela,batter,0.945,0.945,0.0,0.0,0.0,32.0,4.18,1224.0
642731,Thairo Estrada,batter,0.943,1.443,-0.5,0.0,0.0,28.0,4.98,1203.0
543228,Yan Gomes,batter,0.931,0.931,0.0,0.0,0.0,36.0,5.0,1087.0
655316,Andruw Monasterio,batter,0.928,0.928,0.0,0.0,0.0,27.0,1.27,316.0
623149,Paul Sewald,pitcher,0.923,0.923,0.0,0.0,0.0,34.0,4.3,201.5
682848,Endy Rodríguez,batter,0.922,0.641,0.281,0.0,0.0,24.0,0.2,204.0
542881,Tyler Anderson,pitcher,0.917,1.417,-0.5,0.0,0.0,34.0,5.78,491.2
691026,Masyn Winn,batter,0.917,0.603,0.314,0.0,0.0,22.0,-0.56,137.0
686668,Brenton Doyle,batter,0.916,0.916,0.0,0.0,0.0,26.0,0.84,431.0
641778,Eric Lauer,pitcher,0.911,0.482,0.429,0.0,0.0,29.0,2.84,326.5
571657,Kyle Farmer,batter,0.91,0.91,0.0,0.0,0.0,33.0,4.06,1485.0
594987,Casey Sadler,pitcher,0.897,0.897,0.0,0.0,0.0,33.0,2.05,40.1
691016,Tyler Soderstrom,batter,0.895,0.395,0.5,0.0,0.0,22.0,-1.13,138.0
642350,José Siri,batter,0.89,0.89,0.0,0.0,0.0,28.0,3.5,764.0
672580,Maikel García,batter,0.871,0.871,0.0,0.0,0.0,24.0,0.98,538.0
656557,Tanner Houck,pitcher,0.867,1.167,0.0,0.0,-0.3,28.0,4.46,245.1
621563,Joey Wendle,batter,0.865,0.865,0.0,0.0,0.0,34.0,5.78,1194.0
640448,Kyle Finnegan,pitcher,0.862,0.362,0.5,0.0,0.0,32.0,1.38,201.3
623167,Chris Flexen,pitcher,0.855,0.581,0.273,0.0,0.0,29.0,3.49,418.5
650859,Luis Rengifo,batter,0.852,1.199,-0.346,0.0,0.0,27.0,3.72,1146.0
519203,Anthony Rizzo,batter,0.849,0.849,0.0,0.0,0.0,34.0,4.78,1586.0
434378,Justin Verlander,pitcher,0.847,1.261,-0.414,0.0,0.0,41.0,9.15,375.2
678009,Parker Meadows,batter,0.843,0.843,0.0,0.0,0.0,24.0,0.95,145.0
693433,Bryan Woo,pitcher,0.838,0.838,0.0,0.0,0.0,24.0,0.53,87.2
593974,Wandy Peralta,pitcher,0.835,0.835,0.0,0.0,0.0,32.0,3.37,170.0
663623,Jake Irvin,pitcher,0.832,0.832,0.0,0.0,0.0,27.0,0.96,121.0
686973,Louis Varland,pitcher,0.831,0.331,0.5,0.0,0.0,26.0,0.95,94.2
694384,Nolan Schanuel,batter,0.828,0.828,0.0,0.0,0.0,22.0,0.08,132.0
650391,Eloy Jiménez,batter,0.826,0.826,0.0,0.0,0.0,27.0,3.08,1064.0
643511,Tyler Rogers,pitcher,0.826,1.206,-0.38,0.0,0.0,33.0,4.98,233.3
694497,Evan Carter,batter,0.822,1.322,-0.5,0.0,0.0,21.0,1.59,147.0
628452,Raisel Iglesias,pitcher,0.815,1.129,-0.314,0.0,0.0,34.0,5.41,191.1
666808,Camilo Doval,pitcher,0.812,1.071,-0.258,0.0,0.0,26.0,3.84,164.6
664728,Kyle Isbel,batter,0.808,0.808,0.0,0.0,0.0,27.0,3.07,674.0
687952,Christian Encarnacion-Strand,batter,0.806,0.806,0.0,0.0,0.0,24.0,0.45,241.0
621438,Tyrone Taylor,batter,0.804,0.804,0.0,0.0,0.0,30.0,4.33,929.0
592094,Jason Adam,pitcher,0.804,0.804,0.0,0.0,0.0,32.0,3.32,129.4
669394,Jake Burger,batter,0.798,0.798,0.0,0.0,0.0,28.0,2.85,772.0
547179,Michael Lorenzen,pitcher,0.797,0.797,0.0,0.0,0.0,32.0,2.62,281.4
643289,Mauricio Dubón,batter,0.796,0.796,0.0,0.0,0.0,29.0,2.96,970.0
665804,Miguel Amaya,batter,0.792,0.49,0.302,0.0,0.0,25.0,0.33,156.0
543068,C. J. Cron,batter,0.79,0.79,0.0,0.0,0.0,34.0,5.23,1457.0
686681,Michael Massey,batter,0.79,0.418,0.373,0.0,0.0,26.0,0.73,655.0
594902,Ben Lively,pitcher,0.786,0.286,0.5,0.0,0.0,32.0,0.42,88.2
548389,Ross Stripling,pitcher,0.783,0.783,0.0,0.0,0.0,34.0,3.72,324.2
676710,Kutter Crawford,pitcher,0.782,0.782,0.0,0.0,0.0,28.0,2.41,208.2
669467,Andre Pallante,pitcher,0.782,0.782,0.0,0.0,0.0,25.0,1.76,176.2
669397,Nick Allen,batter,0.77,0.77,0.0,0.0,0.0,25.0,1.26,655.0
608678,Dominic Leone,pitcher,0.77,0.436,0.334,0.0,0.0,32.0,2.48,158.2
671737,Taj Bradley,pitcher,0.769,0.269,0.5,0.0,0.0,23.0,-0.35,104.2
660813,Brusdar Graterol,pitcher,0.764,1.089,-0.325,0.0,0.0,25.0,3.05,163.2
640457,Austin Meadows,batter,0.761,0.261,0.5,0.0,0.0,29.0,2.42,768.0
650911,Cristopher Sánchez,pitcher,0.754,0.598,0.456,0.0,-0.3,27.0,1.87,153.4
661269,Vladimir Gutiérrez,pitcher,0.749,0.249,0.5,0.0,0.0,28.0,1.17,150.2
672284,Jarred Kelenic,batter,0.742,0.742,0.0,0.0,0.0,24.0,0.24,992.0
650556,Bryan Abreu,pitcher,0.74,0.994,-0.254,0.0,0.0,27.0,2.87,187.3
592273,Brandon Drury,batter,0.74,1.24,-0.5,0.0,0.0,31.0,4.87,1210.0
663611,Nick Madrigal,batter,0.738,0.738,0.0,0.0,0.0,27.0,3.07,737.0
664854,Ryan Helsley,pitcher,0.733,1.04,-0.307,0.0,0.0,29.0,4.0,148.5
682641,Luis Matos,batter,0.731,0.731,0.0,0.0,0.0,22.0,-0.37,253.0
624641,Edmundo Sosa,batter,0.731,1.067,-0.336,0.0,0.0,28.0,5.2,831.0
681190,Randy Vásquez,pitcher,0.725,0.725,0.0,0.0,0.0,25.0,1.02,37.2
670770,TJ Friedl,batter,0.721,1.221,-0.5,0.0,0.0,28.0,4.0,850.0
682622,Noelvi Marte,batter,0.72,1.055,-0.335,0.0,0.0,22.0,0.79,123.0
671277,Luis García,batter,0.717,0.717,0.0,0.0,0.0,24.0,0.89,1106.0
592716,Adrian Sampson,pitcher,0.714,1.214,-0.5,0.0,0.0,32.0,3.05,139.2
608344,Cole Irvin,pitcher,0.711,0.711,0.0,0.0,0.0,30.0,3.45,436.2
670167,John Schreiber,pitcher,0.708,0.708,0.0,0.0,0.0,30.0,3.52,114.2
681481,Kerry Carpenter,batter,0.707,1.08,-0.373,0.0,0.0,26.0,2.39,572.0
656420,J. P. Feyereisen,pitcher,0.705,0.705,0.0,0.0,0.0,31.0,2.27,83.3
666142,Cole Ragans,pitcher,0.702,1.002,0.0,0.0,-0.3,26.0,2.23,136.0
691023,Jordan Walker,batter,0.7,0.96,-0.26,0.0,0.0,22.0,-0.11,465.0
650489,Willi Castro,batter,0.7,0.977,-0.277,0.0,0.0,27.0,2.69,1268.0
656271,Brock Burke,pitcher,0.693,0.693,0.0,0.0,0.0,27.0,2.04,142.2
669707,Jared Triolo,batter,0.687,1.187,-0.5,0.0,0.0,26.0,2.03,209.0
672582,Angel Zerpa,pitcher,0.681,0.481,0.5,0.0,-0.3,24.0,0.76,58.2
594580,Sam Moll,pitcher,0.68,0.68,0.0,0.0,0.0,32.0,2.72,115.3
677592,Everson Pereira,batter,0.678,0.178,0.5,0.0,0.0,23.0,-0.61,103.0
641598,Mitch Garver,batter,0.677,0.928,-0.251,0.0,0.0,33.0,4.72,862.0
622608,Antonio Senzatela,pitcher,0.674,0.397,0.278,0.0,0.0,29.0,2.34,255.5
669432,Trevor Rogers,pitcher,0.67,0.67,0.0,0.0,0.0,26.0,3.29,258.0
686527,Dominic Canzone,batter,0.669,0.169,0.5,0.0,0.0,26.0,-0.11,182.0
670912,Johan Oviedo,pitcher,0.669,0.969,0.0,0.0,-0.3,26.0,2.7,295.3
621112,Paul Blackburn,pitcher,0.669,0.669,0.0,0.0,0.0,30.0,2.68,252.4
543939,Kolten Wong,batter,0.666,0.957,-0.291,0.0,0.0,33.0,5.53,1260.0
657140,Kyle Wright,pitcher,0.664,0.664,0.0,0.0,0.0,28.0,2.8,229.1
592791,Jameson Taillon,pitcher,0.661,0.661,0.0,0.0,0.0,32.0,3.22,479.4
621381,Matt Strahm,pitcher,0.655,0.655,0.0,0.0,0.0,32.0,2.28,143.4
662253,Andrés Muñoz,pitcher,0.65,0.65,0.0,0.0,0.0,25.0,2.04,119.4
671221,Drew Waters,batter,0.649,0.649,0.0,0.0,0.0,25.0,0.97,446.0
656849,David Peterson,pitcher,0.648,0.214,0.434,0.0,0.0,28.0,0.9,284.4
671732,Lawrence Butler,batter,0.648,0.21,0.438,0.0,0.0,23.0,-0.54,129.0
456781,Donovan Solano,batter,0.647,0.647,0.0,0.0,0.0,36.0,3.66,1120.0
664353,José Urquidy,pitcher,0.645,0.645,0.0,0.0,0.0,29.0,3.09,354.3
606424,Jarlín García,pitcher,0.641,0.641,0.0,0.0,0.0,31.0,1.99,135.0
502054,Tommy Pham,batter,0.64,0.64,0.0,0.0,0.0,36.0,3.41,1728.0
643290,Justin Dunn,pitcher,0.64,0.14,0.5,0.0,0.0,28.0,0.87,81.1
663886,Tyler Stephenson,batter,0.64,1.016,-0.375,0.0,0.0,27.0,4.13,1102.0
596103,Austin Slater,batter,0.635,0.635,0.0,0.0,0.0,31.0,3.71,843.0
605452,Joe Ross,pitcher,0.635,0.635,0.0,0.0,0.0,31.0,0.76,108.0
477132,Clayton Kershaw,pitcher,0.634,0.634,0.0,0.0,0.0,36.0,9.56,384.3
474832,Brandon Belt,batter,0.631,0.917,-0.286,0.0,0.0,36.0,5.02,1091.0
621035,Chris Taylor,batter,0.63,0.981,-0.352,0.0,0.0,33.0,4.68,1477.0
628451,Andy Ibáñez,batter,0.627,0.627,0.0,0.0,0.0,31.0,3.5,783.0
520471,Freddy Galvis,batter,0.625,0.625,0.0,0.0,0.0,34.0,1.28,394.0
663362,Matt Waldron,pitcher,0.625,0.125,0.5,0.0,0.0,27.0,0.22,41.1
622253,Dillon Tate,pitcher,0.624,0.624,0.0,0.0,0.0,30.0,2.06,140.4
544725,Leury García,batter,0.624,0.124,0.5,0.0,0.0,33.0,1.15,805.0
668942,Josh Rojas,batter,0.623,1.005,-0.382,0.0,0.0,30.0,4.42,1410.0
669477,Casey Schmitt,batter,0.62,0.237,0.382,0.0,0.0,25.0,-0.43,277.0
656582,Connor Joe,batter,0.619,0.619,0.0,0.0,0.0,31.0,3.35,1150.0
665506,Cristian Pache,batter,0.618,0.124,0.493,0.0,0.0,25.0,-0.96,433.0
518595,Travis d'Arnaud,batter,0.617,0.617,0.0,0.0,0.0,35.0,3.23,1032.0
663559,Bailey Falter,pitcher,0.617,0.155,0.462,0.0,0.0,27.0,0.84,197.6
647351,Abraham Toro,batter,0.614,0.184,0.43,0.0,0.0,27.0,1.15,748.0
668904,Royce Lewis,batter,0.612,1.112,-0.5,0.0,0.0,25.0,2.72,306.0
672820,Lenyn Sosa,batter,0.609,0.109,0.5,0.0,0.0,24.0,-1.21,209.0
686218,Emmet Sheehan,pitcher,0.608,0.608,0.0,0.0,0.0,24.0,0.27,64.0
807799,Masataka Yoshida,batter,0.604,1.076,-0.472,0.0,0.0,30.0,1.39,580.0
676254,Ryan Walker,pitcher,0.602,0.602,0.0,0.0,0.0,28.0,0.93,61.1
625643,Reynaldo López,pitcher,0.585,1.085,-0.5,0.0,0.0,30.0,4.45,190.3
686469,Vinnie Pasquantino,batter,0.585,0.585,0.0,0.0,0.0,26.0,1.38,558.0
664126,Pete Fairbanks,pitcher,0.583,0.583,0.0,0.0,0.0,30.0,2.95,114.2
669127,Shea Langeliers,batter,0.582,0.582,0.0,0.0,0.0,26.0,1.01,643.0
462101,Elvis Andrus,batter,0.577,1.021,-0.444,0.0,0.0,35.0,4.39,1524.0
660620,Jonathan Araúz,batter,0.576,0.076,0.5,0.0,0.0,25.0,-0.73,182.0
607625,Seth Lugo,pitcher,0.574,0.874,0.0,0.0,-0.3,34.0,3.51,259.2
666745,Jhony Brito,pitcher,0.571,0.571,0.0,0.0,0.0,26.0,0.68,90.1
669387,Carmen Mlodzinski,pitcher,0.571,0.571,0.0,0.0,0.0,25.0,0.77,36.0
696136,Jordan Wicks,pitcher,0.566,0.566,0.0,0.0,0.0,24.0,0.33,34.2
621237,José Alvarado,pitcher,0.56,0.56,0.0,0.0,0.0,29.0,2.37,166.4
676475,Alec Burleson,batter,0.559,0.079,0.48,0.0,0.0,25.0,-0.71,400.0
668670,Jake Rogers,batter,0.55,0.55,0.0,0.0,0.0,29.0,2.0,492.0
650559,Bryan De La Cruz,batter,0.547,0.174,0.373,0.0,0.0,27.0,0.93,1207.0
669713,Hayden Wesneski,pitcher,0.547,0.386,0.46,0.0,-0.3,26.0,1.15,122.1
605242,Michael Fulmer,pitcher,0.547,0.547,0.0,0.0,0.0,31.0,2.81,189.4
681351,Logan O'Hoppe,batter,0.544,0.544,0.0,0.0,0.0,24.0,0.55,215.0
607231,John Gant,pitcher,0.54,0.54,0.0,0.0,0.0,31.0,0.62,110.0
608638,J. T. Chargois,pitcher,0.54,0.54,0.0,0.0,0.0,33.0,2.96,122.1
571745,Mitch Haniger,batter,0.537,0.537,0.0,0.0,0.0,33.0,3.81,1191.0
666277,George Soriano,pitcher,0.532,0.532,0.0,0.0,0.0,25.0,0.57,53.0
643410,Mark Leiter,pitcher,0.532,0.532,0.0,0.0,0.0,33.0,1.71,131.3
672710,Roansy Contreras,pitcher,0.531,0.531,0.0,0.0,0.0,24.0,0.9,166.1
572955,Pierce Johnson,pitcher,0.529,0.131,0.398,0.0,0.0,33.0,1.35,141.5
676369,Nelson Velázquez,batter,0.523,0.523,0.0,0.0,0.0,25.0,0.53,385.0
683734,Andrew Vaughn,batter,0.521,0.521,0.0,0.0,0.0,26.0,1.11,1644.0
660634,Yonny Hernández,batter,0.52,0.082,0.438,0.0,0.0,26.0,0.82,221.0
686613,Hunter Brown,pitcher,0.52,0.449,0.371,0.0,-0.3,25.0,0.87,186.2
621363,Colin Poche,pitcher,0.518,0.518,0.0,0.0,0.0,30.0,1.67,119.4
663738,Daniel Lynch,pitcher,0.518,0.253,0.265,0.0,0.0,27.0,0.91,251.3
676914,Davis Schneider,batter,0.515,1.015,-0.5,0.0,0.0,25.0,1.82,141.0
571948,Hoby Milner,pitcher,0.512,0.512,0.0,0.0,0.0,33.0,2.03,151.6
677649,Ezequiel Duran,batter,0.511,0.878,-0.367,0.0,0.0,25.0,1.33,659.0
666163,Ben Rortvedt,batter,0.509,0.009,0.5,0.0,0.0,26.0,-0.25,177.0
642100,Gabe Speier,pitcher,0.508,0.185,0.323,0.0,0.0,29.0,1.32,80.5
676714,Brandon Hughes,pitcher,0.508,0.157,0.351,0.0,0.0,28.0,1.02,70.4
593160,Whit Merrifield,batter,0.5,0.833,-0.333,0.0,0.0,35.0,4.35,1870.0
608335,Kyle Funkhouser,pitcher,0.499,0.499,0.0,0.0,0.0,30.0,0.98,68.1
592426,Luke Jackson,pitcher,0.494,0.766,-0.272,0.0,0.0,32.0,2.8,105.2
657024,Erik Swanson,pitcher,0.494,0.798,-0.304,0.0,0.0,30.0,3.53,157.3
592779,Brock Stewart,pitcher,0.493,0.763,-0.27,0.0,0.0,32.0,1.62,30.2
679529,Spencer Torkelson,batter,0.492,0.492,0.0,0.0,0.0,24.0,-0.39,1088.0
668952,Ryan Kreidler,batter,0.491,-0.009,0.5,0.0,0.0,26.0,0.03,102.0
624431,Jose Trevino,batter,0.49,0.49,0.0,0.0,0.0,31.0,2.87,846.0
606149,Giovanny Gallegos,pitcher,0.489,0.489,0.0,0.0,0.0,32.0,2.43,197.2
542194,Christian Bethancourt,batter,0.488,0.488,0.0,0.0,0.0,32.0,1.76,670.0
668901,Mark Vientos,batter,0.487,0.072,0.415,0.0,0.0,24.0,-1.24,274.0
595345,Steven Okert,pitcher,0.484,0.484,0.0,0.0,0.0,32.0,2.35,146.3
608032,Carlos Estévez,pitcher,0.484,0.484,0.0,0.0,0.0,31.0,2.05,180.3
608348,Carson Kelly,batter,0.48,0.48,0.0,0.0,0.0,29.0,3.08,864.0
650960,Daniel Duarte,pitcher,0.48,0.08,0.399,0.0,0.0,27.0,0.52,33.4
614179,José Ruiz,pitcher,0.477,-0.023,0.5,0.0,0.0,29.0,0.87,170.4
641313,Tim Anderson,batter,0.476,0.476,0.0,0.0,0.0,31.0,4.02,1445.0
666974,Yennier Cano,pitcher,0.475,0.475,0.0,0.0,0.0,30.0,1.49,92.0
543101,Anthony DeSclafani,pitcher,0.474,0.474,0.0,0.0,0.0,34.0,3.56,287.3
676775,Keaton Winn,pitcher,0.474,0.196,0.278,0.0,0.0,26.0,0.31,42.1
656546,Jeff Hoffman,pitcher,0.473,0.914,-0.441,0.0,0.0,31.0,3.42,176.3
676979,Garrett Crochet,pitcher,0.471,0.471,0.0,0.0,0.0,25.0,1.49,68.4
683146,Brett Baty,batter,0.47,0.135,0.334,0.0,0.0,24.0,-1.0,431.0
624585,Jorge Soler,batter,0.47,0.47,0.0,0.0,0.0,32.0,1.93,1534.0
543294,Kyle Hendricks,pitcher,0.469,0.469,0.0,0.0,0.0,34.0,2.35,402.1
605347,Jorge López,pitcher,0.468,0.15,0.318,0.0,0.0,31.0,1.04,251.2
686823,Will Brennan,batter,0.466,0.466,0.0,0.0,0.0,26.0,0.89,511.0
643393,Tony Kemp,batter,0.464,0.464,0.0,0.0,0.0,32.0,3.43,1374.0
519317,Giancarlo Stanton,batter,0.464,0.187,0.277,0.0,0.0,34.0,3.01,1485.0
623912,Harold Ramírez,batter,0.462,0.962,-0.5,0.0,0.0,29.0,3.57,1247.0
641793,Zack Littell,pitcher,0.46,0.46,0.0,0.0,0.0,28.0,2.06,200.2
668868,Zack Thompson,pitcher,0.456,0.456,0.0,0.0,0.0,26.0,1.29,100.3
608648,Tyler Duffey,pitcher,0.453,-0.047,0.5,0.0,0.0,33.0,0.9,108.1
596847,Ji Man Choi,batter,0.452,0.068,0.383,0.0,0.0,33.0,1.75,855.0
570731,Jonathan Schoop,batter,0.451,0.089,0.362,0.0,0.0,32.0,1.54,1335.0
666721,Max Castillo,pitcher,0.451,-0.012,0.462,0.0,0.0,25.0,-0.35,59.2
594807,Adam Duvall,batter,0.45,0.877,-0.427,0.0,0.0,35.0,4.39,1287.0
516770,Starlin Castro,batter,0.449,0.449,0.0,0.0,0.0,34.0,1.08,346.0
642121,Cole Sulser,pitcher,0.449,-0.013,0.462,0.0,0.0,34.0,1.74,102.2
669065,Kyle Stowers,batter,0.449,-0.051,0.5,0.0,0.0,26.0,-0.44,131.0
621052,Alex Reyes,pitcher,0.446,0.446,0.0,0.0,0.0,29.0,0.69,72.1
641656,Ian Hamilton,pitcher,0.443,0.443,0.0,0.0,0.0,29.0,1.52,60.2
543257,Robbie Grossman,batter,0.441,0.441,0.0,0.0,0.0,34.0,3.63,1591.0
660825,Eduard Bazardo,pitcher,0.441,-0.059,0.5,0.0,0.0,28.0,0.59,35.1
608716,Drew Steckenrider,pitcher,0.441,0.441,0.0,0.0,0.0,33.0,2.21,81.3
571863,Matt Koch,pitcher,0.44,-0.06,0.5,0.0,0.0,33.0,0.34,42.3
663837,Matt Vierling,batter,0.44,0.44,0.0,0.0,0.0,27.0,1.29,979.0
605204,J. D. Davis,batter,0.439,0.439,0.0,0.0,0.0,31.0,2.4,1122.0
543877,Christian Vázquez,batter,0.439,0.439,0.0,0.0,0.0,33.0,2.92,1332.0
621453,Steven Duggar,batter,0.438,0.181,0.258,0.0,0.0,30.0,1.77,381.0
623211,Huascar Brazobán,pitcher,0.438,0.438,0.0,0.0,0.0,34.0,1.79,91.2
663989,Nick Vespi,pitcher,0.437,-0.061,0.498,0.0,0.0,28.0,0.3,40.3
676391,Ernie Clement,batter,0.437,-0.045,0.482,0.0,0.0,28.0,0.13,364.0
670242,Matt Wallner,batter,0.436,0.733,-0.297,0.0,0.0,26.0,1.85,331.0
676680,Tom Cosgrove,pitcher,0.436,0.936,-0.5,0.0,0.0,28.0,1.51,51.1
669743,Alex Call,batter,0.434,0.434,0.0,0.0,0.0,29.0,1.42,570.0
676051,Codi Heuer,pitcher,0.434,0.434,0.0,0.0,0.0,27.0,0.57,67.1
608385,Jesse Winker,batter,0.432,0.062,0.37,0.0,0.0,30.0,1.81,1231.0
680704,Nick Sandlin,pitcher,0.427,0.427,0.0,0.0,0.0,27.0,1.85,137.4
664294,Dauri Moreta,pitcher,0.427,0.134,0.293,0.0,0.0,28.0,0.9,99.3
656896,Emmanuel Rivera,batter,0.425,0.425,0.0,0.0,0.0,28.0,1.92,758.0
660761,José Suarez,pitcher,0.425,0.425,0.0,0.0,0.0,26.0,2.36,240.3
656638,Alex Lange,pitcher,0.424,0.424,0.0,0.0,0.0,28.0,1.81,164.3
672715,Luis Patiño,pitcher,0.423,0.223,0.5,0.0,-0.3,24.0,-0.35,120.4
677595,Ronny Mauricio,batter,0.419,0.419,0.0,0.0,0.0,23.0,0.16,108.0
624424,Michael Conforto,batter,0.419,0.419,0.0,0.0,0.0,31.0,1.28,949.0
674072,Tommy Henry,pitcher,0.416,0.416,0.0,0.0,0.0,26.0,0.95,136.0
609275,Adalberto Mondesí,batter,0.414,-0.086,0.5,0.0,0.0,28.0,0.12,190.0
527054,Julio Teherán,pitcher,0.413,0.142,0.271,0.0,0.0,33.0,0.74,76.2
572041,AJ Pollock,batter,0.412,0.103,0.309,0.0,0.0,36.0,2.7,1129.0
664983,Jake McCarthy,batter,0.412,0.912,-0.5,0.0,0.0,26.0,3.28,736.0
664238,Dylan Moore,batter,0.409,0.409,0.0,0.0,0.0,31.0,2.81,806.0
667755,José Soriano,pitcher,0.408,0.408,0.0,0.0,0.0,25.0,0.44,42.0
672356,Gabriel Arias,batter,0.407,0.407,0.0,0.0,0.0,24.0,-0.15,413.0
682990,Quinn Priester,pitcher,0.406,-0.094,0.5,0.0,0.0,23.0,-0.93,50.0
682842,Abner Uribe,pitcher,0.405,0.905,-0.5,0.0,0.0,24.0,0.97,32.0
571760,Andrew Heaney,pitcher,0.404,0.404,0.0,0.0,0.0,33.0,1.73,362.5
669004,MJ Melendez,batter,0.399,0.399,0.0,0.0,0.0,25.0,0.09,1136.0
592669,Hunter Renfroe,batter,0.398,0.864,-0.466,0.0,0.0,32.0,4.35,1685.0
669622,Anthony Bender,pitcher,0.396,0.396,0.0,0.0,0.0,29.0,1.69,80.2
592626,Joc Pederson,batter,0.395,0.395,0.0,0.0,0.0,32.0,1.88,1387.0
664314,Estevan Florial,batter,0.394,-0.034,0.428,0.0,0.0,26.0,-0.14,131.0
670174,Josh Winckowski,pitcher,0.394,0.694,0.0,0.0,-0.3,26.0,1.48,154.2
678246,Miguel Vargas,batter,0.39,0.39,0.0,0.0,0.0,24.0,-0.25,354.0
656458,Lucas Gilbreath,pitcher,0.39,0.39,0.0,0.0,0.0,28.0,1.46,85.2
663616,Trevor Larnach,batter,0.387,0.387,0.0,0.0,0.0,27.0,1.8,693.0
621051,Steven Wilson,pitcher,0.384,0.384,0.0,0.0,0.0,29.0,1.36,109.2
640462,A. J. Puk,pitcher,0.384,0.384,0.0,0.0,0.0,29.0,1.76,136.4
672724,Oswald Peraza,batter,0.384,0.384,0.0,0.0,0.0,24.0,0.0,251.0
596112,Robert Stephenson,pitcher,0.383,0.383,0.0,0.0,0.0,31.0,1.73,156.1
641871,Keynan Middleton,pitcher,0.38,-0.12,0.5,0.0,0.0,30.0,0.35,98.2
592858,Rowan Wick,pitcher,0.379,-0.036,0.415,0.0,0.0,31.0,0.09,87.0
663941,Tristan Beck,pitcher,0.378,0.786,-0.408,0.0,0.0,28.0,1.07,85.0
656234,Jake Bird,pitcher,0.376,0.376,0.0,0.0,0.0,28.0,1.1,136.3
607644,John Means,pitcher,0.374,0.874,-0.5,0.0,0.0,31.0,4.38,177.4
641401,Connor Brogdon,pitcher,0.374,0.374,0.0,0.0,0.0,29.0,2.17,138.4
594577,Mike Mayers,pitcher,0.373,-0.127,0.5,0.0,0.0,32.0,0.48,151.3
664058,David Fletcher,batter,0.371,0.371,0.0,0.0,0.0,30.0,2.75,990.0
606992,Eric Haase,batter,0.37,0.37,0.0,0.0,0.0,31.0,2.98,1025.0
677960,Ryan Weathers,pitcher,0.364,-0.059,0.422,0.0,0.0,24.0,-1.3,154.6
640470,Adbert Alzolay,pitcher,0.363,0.651,-0.287,0.0,0.0,29.0,2.68,202.3
669304,José Miranda,batter,0.362,0.362,0.0,0.0,0.0,26.0,0.65,635.0
642545,Jaime Barría,pitcher,0.359,0.359,0.0,0.0,0.0,27.0,1.93,217.4
543518,Scott McGough,pitcher,0.358,-0.142,0.5,0.0,0.0,34.0,0.06,70.1
