player_id,season,proj_woba,proj_woba_raw,proj_pa,reliability,weighted_player_rate,weighted_league_rate,age,age_known,age_multiplier,w_pa
405395,2024,0.3269366156812505,0.34283146506460516,235.9,0.6646171045276691,0.3536933460607546,0.3213068375572356,44.45448323066393,True,0.9536365503080082,2378.0
408234,2024,0.29729564447021484,0.30859188158098316,428.3,0.8113207547169812,0.30489666352428585,0.3244813192247815,41.20191649555099,True,0.963394250513347,5160.0
425772,2024,0.3074529445105684,0.3191841074238742,200.0,0.022004889975550123,0.0,0.3263657498409114,41.25119780971937,True,0.9632464065708419,27.0
425784,2024,0.3091854609547205,0.3206491623205588,200.0,0.16317991631799164,0.2913333288828532,0.3263657498409114,40.917180013689254,True,0.9642484599589323,234.0
425794,2024,0.28760224556149155,0.3000548290307749,201.0,0.16724496877168632,0.16851157496898087,0.3264730992215185,42.83367556468173,True,0.9584989733059548,241.0
425844,2024,0.3153181545100475,0.3267809873794588,200.0,0.012345679012345678,0.3599999904632568,0.3263657498409114,40.69267624914442,True,0.9649219712525667,15.0
425877,2024,0.2794220294073729,0.2907306766513279,227.8,0.6794015495591771,0.2756437231479976,0.32270244561713524,41.96577686516085,True,0.9611026694045175,2543.0
429664,2024,0.27368989813852185,0.2845209748377349,210.4,0.25742574257425743,0.18798076533354247,0.31798824746585497,41.68925393566051,True,0.9619322381930184,416.0
431148,2024,0.31205162553709537,0.32313440578308056,200.0,0.009900990099009901,0.0,0.3263657498409114,40.43258042436687,True,0.9657022587268994,12.0
435559,2024,0.2859542214512291,0.29639247044635314,215.9,0.5343422584400466,0.2736439459214263,0.3224964023387067,40.73921971252567,True,0.964782340862423,1377.0
443558,2024,0.3125671765225191,0.32729265789228895,326.7,0.7928891957197101,0.3283889893198031,0.3230955357439556,43.997262149212865,True,0.9550082135523614,4594.0
444482,2024,0.3101958065555662,0.3177052629872842,463.1,0.826539462272333,0.31628842001685703,0.3244565197413695,36.878850102669404,True,0.9763634496919917,5718.0
444489,2024,0.30537218371916347,0.3129491517863353,207.7,0.3890020366598778,0.2927279997690863,0.3258232852373172,37.07049965776865,True,0.975788501026694,764.0
444876,2024,0.306787212614726,0.31485247888598406,213.1,0.5669433417538795,0.3081925227058422,0.3235714715184865,37.53867214236824,True,0.9743839835728952,1571.0
445055,2024,0.3161254784196075,0.32619879182887745,200.0,0.033816425120772944,0.32142856291362215,0.3263657498409114,39.29363449691992,True,0.9691190965092402,42.0
445276,2024,0.3179826220630666,0.32555187016549764,200.0,0.0024937655860349127,0.0,0.3263657498409114,36.7501711156742,True,0.9767494866529774,3.0
445926,2024,0.3124108831097985,0.3239362281299369,200.0,0.007444168734491315,0.0,0.3263657498409114,40.85968514715948,True,0.9644209445585216,9.0
446321,2024,0.3170507980907545,0.32616947869112334,200.0,0.007444168734491315,0.29999999205271405,0.3263657498409114,38.31895961670089,True,0.9720431211498973,9.0
446334,2024,0.3160825488006151,0.3255860513042917,375.3,0.7484804024313562,0.32590952137322765,0.32462345829081646,38.729637234770706,True,0.9708110882956879,3571.0
