player_id,name,position,projected_war,marcel_war,statcast_adjustment,tj_adjustment,role_change_adjustment,age,prior_3yr_war,prior_3yr_pa_or_ip,actual_war
607644,John Means,pitcher,0.374,0.874,-0.5,0.0,0.0,31.0,4.38,177.4,0.77
641401,Connor Brogdon,pitcher,0.374,0.374,0.0,0.0,0.0,29.0,2.17,138.4,-0.74
664058,David Fletcher,batter,0.371,0.371,0.0,0.0,0.0,30.0,2.75,990.0,0.04
606992,Eric Haase,batter,0.37,0.37,0.0,0.0,0.0,31.0,2.98,1025.0,0.45
677960,Ryan Weathers,pitcher,0.364,-0.059,0.422,0.0,0.0,24.0,-1.3,154.6,1.85
640470,Adbert Alzolay,pitcher,0.363,0.651,-0.287,0.0,0.0,29.0,2.68,202.3,-0.62
669304,José Miranda,batter,0.362,0.362,0.0,0.0,0.0,26.0,0.65,635.0,1.69
543518,Scott McGough,pitcher,0.358,-0.142,0.5,0.0,0.0,34.0,0.06,70.1,-1.08
678606,Jose Ferrer,pitcher,0.358,0.358,0.0,0.0,0.0,24.0,-0.04,34.0,0.53
682847,Luis Ortiz,pitcher,0.357,0.357,0.0,0.0,0.0,25.0,0.61,102.2,2.99
622554,Seranthony Domínguez,pitcher,0.356,0.356,0.0,0.0,0.0,29.0,1.83,117.3,0.18
605177,Andrew Chafin,pitcher,0.348,0.348,0.0,0.0,0.0,34.0,3.03,176.4,0.47
621366,Ryan Borucki,pitcher,0.348,0.071,0.276,0.0,0.0,30.0,1.05,88.4,-0.35
663662,Daz Cameron,batter,0.346,-0.081,0.427,0.0,0.0,27.0,-0.27,185.0,-0.48
571656,Buck Farmer,pitcher,0.344,0.344,0.0,0.0,0.0,33.0,1.56,157.1,1.68
621383,Tanner Banks,pitcher,0.341,0.341,0.0,0.0,0.0,32.0,1.12,114.0,0.12
592866,Trevor Williams,pitcher,0.341,0.279,0.362,0.0,-0.3,32.0,1.47,324.3,2.47
656529,Sam Hentges,pitcher,0.337,0.337,0.0,0.0,0.0,27.0,1.0,188.4,0.34
667452,Corey Julks,batter,0.336,0.336,0.0,0.0,0.0,28.0,0.31,323.0,-1.14
665622,Luis Medina,pitcher,0.333,0.333,0.0,0.0,0.0,25.0,0.18,109.2,0.33
668970,Gavin Hollowell,pitcher,0.331,-0.128,0.459,0.0,0.0,26.0,-0.24,40.2,0.05
656541,Sam Hilliard,batter,0.325,0.06,0.265,0.0,0.0,30.0,1.65,516.0,0.41
553869,Elías Díaz,batter,0.324,0.824,-0.5,0.0,0.0,33.0,4.11,1278.0,1.21
606115,Orlando Arcia,batter,0.323,0.586,-0.263,0.0,0.0,29.0,2.34,887.0,0.52
444482,David Peralta,batter,0.322,0.322,0.0,0.0,0.0,36.0,2.51,1457.0,0.83
624415,Cavan Biggio,batter,0.32,0.32,0.0,0.0,0.0,29.0,1.69,943.0,0.05
593934,Miguel Sanó,batter,0.319,-0.181,0.5,0.0,0.0,31.0,0.08,603.0,-0.11
663158,Robert Suarez,pitcher,0.319,0.319,0.0,0.0,0.0,33.0,1.5,83.4,2.05
665828,Oswaldo Cabrera,batter,0.319,0.319,0.0,0.0,0.0,25.0,0.28,530.0,1.31
676694,Jake Meyers,batter,0.318,0.72,-0.402,0.0,0.0,28.0,3.22,674.0,1.53
681146,Jonah Bride,batter,0.315,-0.185,0.5,0.0,0.0,28.0,-0.42,293.0,0.89
679525,Alec Marsh,pitcher,0.314,-0.139,0.452,0.0,0.0,26.0,-0.24,74.1,0.62
678061,Ray Kerr,pitcher,0.313,-0.187,0.5,0.0,0.0,29.0,-0.1,32.0,-0.12
656427,Jack Flaherty,pitcher,0.313,0.313,0.0,0.0,0.0,28.0,1.47,260.2,3.31
596001,Jakob Junis,pitcher,0.312,0.612,0.0,0.0,-0.3,31.0,2.28,237.1,1.83
592178,Kris Bryant,batter,0.312,0.312,0.0,0.0,0.0,32.0,2.96,1120.0,-0.79
592741,Chasen Shreve,pitcher,0.306,-0.018,0.324,0.0,0.0,33.0,0.94,126.4,0.09
687093,Vaughn Grissom,batter,0.305,0.305,0.0,0.0,0.0,23.0,0.06,240.0,-0.12
600917,José Leclerc,pitcher,0.298,0.647,-0.349,0.0,0.0,30.0,2.17,117.4,-0.16
621550,Patrick Wisdom,batter,0.296,0.565,-0.269,0.0,0.0,32.0,3.19,1211.0,-0.4
552640,Andrew Kittredge,pitcher,0.295,0.295,0.0,0.0,0.0,34.0,2.94,107.2,1.47
657514,Brennan Bernardino,pitcher,0.286,0.286,0.0,0.0,0.0,32.0,1.12,52.3,0.34
657557,Paul DeJong,batter,0.285,0.001,0.284,0.0,0.0,30.0,1.27,1041.0,0.9
663460,Kris Bubic,pitcher,0.284,0.284,0.0,0.0,0.0,26.0,1.36,275.0,0.71
686752,Ryan Pepiot,pitcher,0.284,0.584,0.0,0.0,-0.3,26.0,1.63,78.1,2.15
621345,A. J. Minter,pitcher,0.28,0.608,-0.329,0.0,0.0,30.0,2.89,203.3,1.1
596295,Austin Gomber,pitcher,0.279,0.279,0.0,0.0,0.0,30.0,1.69,378.3,2.43
669796,Jose Hernandez,pitcher,0.274,-0.009,0.283,0.0,0.0,26.0,-0.04,50.2,0.22
689172,Brett Wisely,batter,0.272,0.272,0.0,0.0,0.0,25.0,-0.16,131.0,0.42
666310,Bo Naylor,batter,0.266,0.766,-0.5,0.0,0.0,24.0,1.26,238.0,0.67
643493,Austin Pruitt,pitcher,0.266,0.266,0.0,0.0,0.0,34.0,1.75,110.3,-0.3
605119,Brian Anderson,batter,0.265,0.265,0.0,0.0,0.0,31.0,2.05,1008.0,-0.15
621016,José Cuas,pitcher,0.263,0.263,0.0,0.0,0.0,30.0,1.23,102.3,-0.54
669194,Ryne Nelson,pitcher,0.262,0.262,0.0,0.0,0.0,26.0,0.76,168.2,1.58
607067,Colin Rea,pitcher,0.259,0.148,0.411,0.0,-0.3,33.0,0.52,130.2,1.11
693304,Nick Gonzales,batter,0.258,0.258,0.0,0.0,0.0,25.0,-0.19,128.0,0.98
668800,Andrew Knizner,batter,0.256,0.256,0.0,0.0,0.0,29.0,1.41,719.0,-0.84
624503,Nick Gordon,batter,0.255,0.255,0.0,0.0,0.0,28.0,1.4,752.0,-1.56
622663,Luis Severino,pitcher,0.253,-0.247,0.5,0.0,0.0,30.0,0.49,209.2,1.66
640451,Hunter Harvey,pitcher,0.253,0.753,-0.5,0.0,0.0,29.0,3.06,107.5,-0.04
666023,Freddy Fermin,batter,0.252,0.252,0.0,0.0,0.0,29.0,1.47,242.0,3.13
543685,Anthony Rendon,batter,0.25,-0.172,0.422,0.0,0.0,34.0,1.12,625.0,0.55
656716,Zach McKinstry,batter,0.246,0.246,0.0,0.0,0.0,29.0,0.99,875.0,0.77
667670,Brent Rooker,batter,0.244,0.244,0.0,0.0,0.0,29.0,0.9,775.0,5.55
665833,Oneil Cruz,batter,0.244,0.744,-0.5,0.0,0.0,25.0,2.57,410.0,2.56
666159,Matt Manning,pitcher,0.238,0.557,-0.319,0.0,0.0,26.0,1.72,226.1,0.16
656731,Tylor Megill,pitcher,0.238,0.238,0.0,0.0,0.0,28.0,1.23,262.4,0.47
647336,Michael Soroka,pitcher,0.223,-0.277,0.5,0.0,0.0,26.0,-0.49,32.1,0.62
689225,Beau Brieske,pitcher,0.223,0.523,0.0,0.0,-0.3,26.0,1.45,116.2,0.73
675961,Alika Williams,batter,0.222,0.222,0.0,0.0,0.0,25.0,-0.25,112.0,-0.13
666135,Alex Kirilloff,batter,0.221,0.221,0.0,0.0,0.0,26.0,0.43,717.0,-0.56
663743,Nick Fortes,batter,0.22,0.22,0.0,0.0,0.0,27.0,1.12,599.0,0.22
592454,Tommy Kahnle,pitcher,0.216,0.216,0.0,0.0,0.0,34.0,1.4,54.4,0.76
656794,Sean Newcomb,pitcher,0.209,-0.291,0.5,0.0,0.0,31.0,-0.8,74.3,-0.07
671345,Jason Foley,pitcher,0.208,0.708,-0.5,0.0,0.0,28.0,2.64,139.2,0.86
664761,Alec Bohm,batter,0.208,0.208,0.0,0.0,0.0,27.0,0.14,1777.0,2.76
642136,Matt Thaiss,batter,0.207,-0.109,0.316,0.0,0.0,29.0,0.24,396.0,0.55
669358,Shane Baz,pitcher,0.207,0.207,0.0,0.0,0.0,25.0,0.52,42.2,2.17
595777,Jurickson Profar,batter,0.207,0.207,0.0,0.0,0.0,31.0,1.73,1643.0,3.58
596129,Dan Vogelbach,batter,0.205,0.205,0.0,0.0,0.0,31.0,1.54,1048.0,-0.46
656448,Stone Garrett,batter,0.203,0.703,-0.5,0.0,0.0,28.0,2.35,355.0,0.27
641712,Dakota Hudson,pitcher,0.2,0.2,0.0,0.0,0.0,29.0,1.12,228.5,-0.78
592773,Ryne Stanek,pitcher,0.199,0.699,-0.5,0.0,0.0,32.0,3.0,190.5,-0.58
641584,Jake Fraley,batter,0.196,0.508,-0.311,0.0,0.0,29.0,2.72,892.0,0.3
622072,Alex Wood,pitcher,0.193,0.493,0.0,0.0,-0.3,33.0,2.46,370.5,-0.18
663773,Bryan Hoeing,pitcher,0.192,-0.208,0.4,0.0,0.0,27.0,-0.53,82.4,1.55
681584,David Villar,batter,0.192,0.192,0.0,0.0,0.0,27.0,0.88,321.0,0.02
664208,Phil Maton,pitcher,0.191,0.191,0.0,0.0,0.0,31.0,0.77,216.2,0.9
671083,Buddy Kennedy,batter,0.19,0.19,0.0,0.0,0.0,25.0,0.01,123.0,0.18
642086,Dominic Smith,batter,0.188,-0.07,0.259,0.0,0.0,29.0,-0.22,1231.0,0.02
643256,Adam Cimber,pitcher,0.184,0.184,0.0,0.0,0.0,33.0,1.96,162.6,-0.68
683769,Hunter Gaddis,pitcher,0.18,-0.178,0.358,0.0,0.0,26.0,-0.47,49.1,2.57
642528,Jonathan Loáisiga,pitcher,0.18,0.492,-0.312,0.0,0.0,29.0,3.17,145.5,0.34
622088,Tejay Antone,pitcher,0.173,0.173,0.0,0.0,0.0,30.0,2.27,38.4,0.02
641856,Billy McKinney,batter,0.173,-0.327,0.5,0.0,0.0,29.0,-0.79,505.0,-0.04
542364,Rafael Ortega,batter,0.169,0.169,0.0,0.0,0.0,33.0,2.28,837.0,-0.22
670102,Bowden Francis,pitcher,0.166,0.166,0.0,0.0,0.0,28.0,0.96,36.3,1.63
543510,James McCann,batter,0.166,-0.334,0.5,0.0,0.0,34.0,0.12,829.0,0.67
640455,Sean Manaea,pitcher,0.164,0.464,0.0,0.0,-0.3,32.0,2.68,455.4,2.92
643338,Chad Green,pitcher,0.16,0.16,0.0,0.0,0.0,33.0,2.11,113.2,0.76
643377,Griffin Jax,pitcher,0.157,0.157,0.0,0.0,0.0,29.0,0.6,223.1,2.84
676632,Bligh Madris,batter,0.156,-0.344,0.5,0.0,0.0,28.0,-1.29,153.0,0.21
571882,Derek Law,pitcher,0.156,0.156,0.0,0.0,0.0,33.0,1.17,89.2,1.95
696285,Jacob Young,batter,0.152,0.652,-0.5,0.0,0.0,24.0,0.59,121.0,2.69
656413,Stuart Fairchild,batter,0.152,0.152,0.0,0.0,0.0,28.0,1.11,382.0,1.0
657097,Jacob Webb,pitcher,0.151,0.151,0.0,0.0,0.0,30.0,0.78,91.2,0.99
572138,Jon Singleton,batter,0.151,-0.349,0.5,0.0,0.0,32.0,-0.51,107.0,0.16
664139,Ian Gibaut,pitcher,0.15,0.47,-0.32,0.0,0.0,30.0,2.29,117.4,0.01
641941,Emilio Pagán,pitcher,0.149,0.149,0.0,0.0,0.0,33.0,0.73,197.2,0.32
545341,Randal Grichuk,batter,0.147,0.566,-0.418,0.0,0.0,32.0,2.47,1554.0,2.16
676760,Ron Marinaccio,pitcher,0.145,0.451,-0.306,0.0,0.0,28.0,1.59,91.1,0.15
624522,Keegan Thompson,pitcher,0.143,0.443,0.0,0.0,-0.3,29.0,2.27,196.3,0.56
594835,Marco Gonzales,pitcher,0.139,0.139,0.0,0.0,0.0,32.0,1.54,376.1,0.44
676395,Robert Garcia,pitcher,0.135,0.135,0.0,0.0,0.0,28.0,0.4,32.0,-0.12
657136,Connor Wong,batter,0.132,0.55,-0.418,0.0,0.0,28.0,2.38,473.0,1.76
663855,Jordan Hicks,pitcher,0.13,0.13,0.0,0.0,0.0,27.0,0.51,139.2,0.98
541645,Avisaíl García,batter,0.128,-0.156,0.284,0.0,0.0,33.0,1.36,1029.0,-0.18
605170,Víctor Caratini,batter,0.128,0.128,0.0,0.0,0.0,30.0,1.19,896.0,1.27
643265,Garrett Cooper,batter,0.128,0.128,0.0,0.0,0.0,33.0,1.73,1176.0,-0.79
669276,Dylan Lee,pitcher,0.128,0.128,0.0,0.0,0.0,29.0,1.22,81.3,1.3
592200,Curt Casali,batter,0.127,0.127,0.0,0.0,0.0,35.0,2.09,504.0,0.26
670042,Luke Raley,batter,0.125,0.582,-0.456,0.0,0.0,29.0,2.47,551.0,3.15
669450,Cooper Hummel,batter,0.125,-0.375,0.5,0.0,0.0,29.0,-0.85,227.0,-0.13
669854,Ronel Blanco,pitcher,0.125,-0.21,0.335,0.0,0.0,30.0,0.08,58.1,4.67
669459,Kyle Nelson,pitcher,0.124,0.124,0.0,0.0,0.0,27.0,0.7,107.2,0.07
553882,Omar Narváez,batter,0.121,0.121,0.0,0.0,0.0,32.0,1.7,895.0,-0.93
607054,Jace Peterson,batter,0.121,0.121,0.0,0.0,0.0,34.0,2.22,1064.0,-0.62
671289,Tyler Freeman,batter,0.12,0.12,0.0,0.0,0.0,25.0,-0.6,254.0,0.88
669395,Dylan Coleman,pitcher,0.119,0.119,0.0,0.0,0.0,27.0,1.07,92.2,0.03
605288,Adrian Houser,pitcher,0.117,0.427,-0.31,0.0,0.0,31.0,1.97,358.4,-0.93
666181,Will Benson,batter,0.114,0.614,-0.5,0.0,0.0,26.0,1.33,391.0,-1.34
554431,Tyler Matzek,pitcher,0.106,0.606,-0.5,0.0,0.0,33.0,2.19,121.4,-0.46
667463,John King,pitcher,0.106,0.106,0.0,0.0,0.0,29.0,0.82,134.2,0.75
663368,Blake Perkins,batter,0.104,0.552,-0.448,0.0,0.0,27.0,1.13,168.0,1.91
622098,Drew Smith,pitcher,0.1,0.1,0.0,0.0,0.0,30.0,1.53,144.2,0.19
664875,Justin Lawrence,pitcher,0.093,0.093,0.0,0.0,0.0,29.0,0.42,133.4,-1.62
676684,Will Vest,pitcher,0.092,0.092,0.0,0.0,0.0,29.0,0.5,146.1,1.56
571670,Dylan Floro,pitcher,0.091,0.354,-0.263,0.0,0.0,33.0,2.3,173.4,0.8
573009,Joe Mantiply,pitcher,0.09,0.09,0.0,0.0,0.0,33.0,0.99,145.4,0.55
622694,Elieser Hernández,pitcher,0.08,-0.42,0.5,0.0,0.0,29.0,-0.63,113.3,-0.26
608701,Rob Refsnyder,batter,0.08,0.08,0.0,0.0,0.0,33.0,1.55,577.0,0.94
681807,David Fry,batter,0.08,0.08,0.0,0.0,0.0,28.0,0.36,113.0,1.36
669084,DL Hall,pitcher,0.078,0.078,0.0,0.0,0.0,25.0,0.01,35.4,-0.18
666018,Jonathan Aranda,batter,0.077,0.077,0.0,0.0,0.0,26.0,0.01,191.0,0.69
663574,Tony Santillan,pitcher,0.077,0.077,0.0,0.0,0.0,27.0,1.16,65.4,0.72
664076,Garrett Cleavinger,pitcher,0.075,-0.183,0.259,0.0,0.0,30.0,0.43,55.1,0.83
621028,Kevin Newman,batter,0.074,0.074,0.0,0.0,0.0,30.0,1.31,1116.0,2.2
623474,Jimmy Herget,pitcher,0.071,0.384,-0.313,0.0,0.0,30.0,2.4,116.2,0.05
664192,Joey Lucchesi,pitcher,0.067,0.422,-0.354,0.0,0.0,31.0,1.19,84.3,0.03
669134,Luis Campusano,batter,0.067,0.335,-0.268,0.0,0.0,25.0,0.31,262.0,-0.67
554340,Yimi García,pitcher,0.066,0.066,0.0,0.0,0.0,33.0,1.0,195.3,0.49
620443,Luis Torrens,batter,0.064,0.064,0.0,0.0,0.0,28.0,0.98,574.0,0.7
657044,Ryan Thompson,pitcher,0.061,0.061,0.0,0.0,0.0,32.0,0.94,118.3,0.99
666619,Gregory Santos,pitcher,0.055,0.555,-0.5,0.0,0.0,24.0,0.53,71.3,-0.09
623433,Nick Anderson,pitcher,0.054,0.054,0.0,0.0,0.0,33.0,0.63,41.1,0.25
687330,Kevin Kelly,pitcher,0.054,0.554,-0.5,0.0,0.0,26.0,0.73,67.0,1.68
663436,Davis Martin,pitcher,0.052,0.052,0.0,0.0,0.0,27.0,0.01,63.1,0.9
682073,David Hensley,batter,0.047,-0.222,0.269,0.0,0.0,28.0,-0.41,137.0,-0.35
641703,Brent Honeywell,pitcher,0.041,-0.159,0.5,0.0,-0.3,29.0,-0.14,56.2,0.6
668941,JoJo Romero,pitcher,0.04,0.04,0.0,0.0,0.0,27.0,0.35,61.3,0.83
672391,Kaleb Ort,pitcher,0.039,-0.339,0.378,0.0,0.0,32.0,-0.75,51.2,0.56
661563,Luis Gil,pitcher,0.038,0.038,0.0,0.0,0.0,26.0,0.63,33.1,2.88
612434,Miguel Castro,pitcher,0.038,0.038,0.0,0.0,0.0,29.0,0.72,171.3,-0.12
543309,Kyle Higashioka,batter,0.038,-0.272,0.31,0.0,0.0,34.0,0.78,728.0,1.39
622766,Miguel Díaz,pitcher,0.038,0.038,0.0,0.0,0.0,29.0,0.99,59.2,0.03
658648,Pedro Avila,pitcher,0.036,0.036,0.0,0.0,0.0,27.0,0.47,58.1,0.43
641343,Jake Bauers,batter,0.032,-0.436,0.468,0.0,0.0,28.0,-1.28,587.0,-0.32
608841,Joey Meneses,batter,0.031,0.531,-0.5,0.0,0.0,32.0,1.66,897.0,-0.57
658668,Edward Olivares,batter,0.031,0.031,0.0,0.0,0.0,28.0,0.29,670.0,-0.67
543859,Michael Tonkin,pitcher,0.023,0.023,0.0,0.0,0.0,34.0,0.27,80.2,-0.16
694813,Gavin Stone,pitcher,0.015,-0.485,0.5,0.0,0.0,25.0,-1.13,31.0,2.11
663698,Joey Bart,batter,0.014,0.014,0.0,0.0,0.0,27.0,0.4,392.0,2.19
665625,Elvis Peguero,pitcher,0.014,0.014,0.0,0.0,0.0,27.0,0.05,82.2,0.4
657240,Julian Merryweather,pitcher,0.014,0.014,0.0,0.0,0.0,32.0,0.42,111.2,-0.37
657376,Clarke Schmidt,pitcher,0.012,0.312,0.0,0.0,-0.3,28.0,1.24,225.1,1.91
663992,Richard Lovelady,pitcher,0.01,0.01,0.0,0.0,0.0,28.0,0.58,43.3,0.18
649557,Aledmys Díaz,batter,0.01,0.01,0.0,0.0,0.0,33.0,1.7,1020.0,-0.59
680911,Owen Miller,batter,0.009,0.009,0.0,0.0,0.0,27.0,-0.35,999.0,-0.46
669169,Jonathan Heasley,pitcher,0.009,-0.182,0.49,0.0,-0.3,27.0,-0.28,133.2,-0.62
666211,Taylor Trammell,batter,0.006,0.006,0.0,0.0,0.0,26.0,-0.24,351.0,-0.24
607179,Jordan Weems,pitcher,0.005,0.005,0.0,0.0,0.0,31.0,0.21,98.6,-1.03
642048,Tayler Saucedo,pitcher,0.004,0.004,0.0,0.0,0.0,31.0,0.42,74.6,0.38
650907,René Pinto,batter,0.002,0.002,0.0,0.0,0.0,27.0,0.18,193.0,-0.13
657061,Cole Tucker,batter,-0.001,-0.295,0.295,0.0,0.0,27.0,-1.69,204.0,-0.53
670156,Miles Mastrobuoni,batter,-0.002,-0.002,0.0,0.0,0.0,28.0,0.44,166.0,-0.19
695243,Mason Miller,pitcher,-0.005,0.495,-0.5,0.0,0.0,25.0,0.67,33.1,2.48
674003,Cody Bradford,pitcher,-0.006,-0.006,0.0,0.0,0.0,26.0,-0.05,63.2,0.87
647315,Zach Pop,pitcher,-0.007,-0.007,0.0,0.0,0.0,27.0,0.42,106.5,-1.3
680776,Jarren Duran,batter,-0.007,0.493,-0.5,0.0,0.0,27.0,1.35,697.0,8.99
669438,Mason Englert,pitcher,-0.009,-0.009,0.0,0.0,0.0,24.0,-0.62,56.0,-0.25
641745,Brad Keller,pitcher,-0.01,-0.01,0.0,0.0,0.0,28.0,0.2,317.5,-0.29
650893,Génesis Cabrera,pitcher,-0.011,-0.011,0.0,0.0,0.0,27.0,0.23,170.3,-0.05
645302,Víctor Robles,batter,-0.012,0.414,-0.426,0.0,0.0,27.0,1.64,902.0,3.1
664776,Jake Cousins,pitcher,-0.014,-0.014,0.0,0.0,0.0,29.0,1.01,53.2,0.71
683232,Nick Mears,pitcher,-0.014,-0.014,0.0,0.0,0.0,27.0,0.37,44.2,-0.38
657053,Touki Toussaint,pitcher,-0.015,0.285,0.0,0.0,-0.3,28.0,1.31,162.1,-0.33
622268,Donovan Walton,batter,-0.018,-0.292,0.274,0.0,0.0,30.0,-0.05,147.0,-0.03
622110,Matt Duffy,batter,-0.022,-0.022,0.0,0.0,0.0,33.0,1.45,778.0,0.23
663546,Sean Hjelle,pitcher,-0.023,-0.422,0.399,0.0,0.0,27.0,-1.06,54.0,0.63
657508,Mike Baumann,pitcher,-0.023,-0.023,0.0,0.0,0.0,28.0,0.18,108.3,-0.64
605513,Spencer Turnbull,pitcher,-0.023,-0.023,0.0,0.0,0.0,31.0,0.69,81.0,1.33
641302,Tyler Alexander,pitcher,-0.024,0.276,0.0,0.0,-0.3,29.0,1.92,251.1,0.36
518735,Yasmani Grandal,batter,-0.027,-0.027,0.0,0.0,0.0,35.0,1.76,1174.0,0.67
669003,Garrett Mitchell,batter,-0.03,0.47,-0.5,0.0,0.0,25.0,1.57,141.0,2.07
670059,Colin Holderman,pitcher,-0.031,0.272,-0.304,0.0,0.0,28.0,0.99,84.1,0.68
678225,Ji Hwan Bae,batter,-0.035,0.443,-0.478,0.0,0.0,24.0,0.04,408.0,-0.38
656412,Alex Faedo,pitcher,-0.036,-0.036,0.0,0.0,0.0,28.0,0.08,117.4,0.65
669270,Joel Kuhnel,pitcher,-0.038,-0.306,0.268,0.0,0.0,29.0,-0.53,71.0,0.12
669212,Eli Morgan,pitcher,-0.042,-0.042,0.0,0.0,0.0,28.0,0.4,226.2,1.08
621114,Ryan Burr,pitcher,-0.049,-0.049,0.0,0.0,0.0,30.0,0.97,45.2,0.04
570632,José Ureña,pitcher,-0.052,-0.354,0.302,0.0,0.0,32.0,-0.76,241.4,0.39
595928,John Curtiss,pitcher,-0.053,-0.053,0.0,0.0,0.0,31.0,0.18,63.3,-0.23
640492,José Azocar,batter,-0.053,-0.053,0.0,0.0,0.0,28.0,-0.01,318.0,-0.35
670990,Yohan Ramírez,pitcher,-0.053,-0.053,0.0,0.0,0.0,29.0,0.5,102.4,-0.99
681806,Andrew Wantz,pitcher,-0.055,0.219,-0.274,0.0,0.0,28.0,1.27,116.3,-0.02
592696,Eddie Rosario,batter,-0.057,-0.057,0.0,0.0,0.0,32.0,0.38,1281.0,-1.62
670036,Matt Festa,pitcher,-0.058,-0.058,0.0,0.0,0.0,31.0,0.15,66.1,-0.86
641360,Phil Bickford,pitcher,-0.059,-0.059,0.0,0.0,0.0,28.0,0.6,185.2,-0.25
660636,Diego Castillo,batter,-0.062,-0.062,0.0,0.0,0.0,26.0,-0.71,284.0,0.2
661527,Seth Martinez,pitcher,-0.063,-0.063,0.0,0.0,0.0,29.0,0.42,84.2,0.48
641432,Willie Calhoun,batter,-0.063,-0.367,0.304,0.0,0.0,29.0,-0.96,495.0,-0.21
622065,Alex Young,pitcher,-0.065,-0.065,0.0,0.0,0.0,30.0,0.26,131.4,0.28
501303,Ehire Adrianza,batter,-0.066,-0.566,0.5,0.0,0.0,34.0,-0.3,340.0,0.08
668709,JJ Bleday,batter,-0.069,-0.069,0.0,0.0,0.0,26.0,-0.78,541.0,2.13
666160,Mickey Moniak,batter,-0.073,0.427,-0.5,0.0,0.0,26.0,0.93,472.0,-0.13
518397,Scott Alexander,pitcher,-0.073,-0.073,0.0,0.0,0.0,34.0,1.01,80.3,1.22
666165,Blake Sabol,batter,-0.075,0.425,-0.5,0.0,0.0,26.0,0.15,344.0,0.25
681867,Cooper Criswell,pitcher,-0.078,-0.203,0.425,0.0,-0.3,27.0,-0.47,37.2,0.55
642232,Ryan Yarbrough,pitcher,-0.08,-0.08,0.0,0.0,0.0,32.0,-0.26,324.2,1.33
641729,Joe Jiménez,pitcher,-0.081,0.178,-0.259,0.0,0.0,29.0,0.86,158.4,1.77
677865,Justin Bruihl,pitcher,-0.082,-0.082,0.0,0.0,0.0,27.0,0.16,71.4,-0.28
681810,Austin Warren,pitcher,-0.082,-0.082,0.0,0.0,0.0,28.0,0.74,37.3,0.25
642216,Allan Winans,pitcher,-0.082,-0.082,0.0,0.0,0.0,28.0,0.0,32.1,-0.6
656457,Tyler Gilbert,pitcher,-0.084,-0.123,0.34,0.0,-0.3,30.0,0.9,91.2,0.12
663485,Cole Sands,pitcher,-0.086,-0.086,0.0,0.0,0.0,26.0,-0.14,51.4,1.28
608596,Tom Murphy,batter,-0.09,0.259,-0.349,0.0,0.0,33.0,2.69,526.0,-0.44
657571,Caleb Ferguson,pitcher,-0.091,0.213,-0.304,0.0,0.0,27.0,0.76,96.4,-0.47
545121,Ildemaro Vargas,batter,-0.094,0.292,-0.386,0.0,0.0,32.0,1.93,591.0,-0.49
656222,Jalen Beeks,pitcher,-0.099,-0.099,0.0,0.0,0.0,30.0,0.57,103.1,0.11
678894,Liover Peguero,batter,-0.1,0.212,-0.312,0.0,0.0,23.0,-0.43,217.0,-0.05
622503,Nabil Crismatt,pitcher,-0.102,-0.102,0.0,0.0,0.0,29.0,0.41,161.2,0.09
528748,Humberto Castellanos,pitcher,-0.104,-0.104,0.0,0.0,0.0,26.0,-0.13,89.3,-0.1
669060,Bryse Wilson,pitcher,-0.108,0.192,0.0,0.0,-0.3,26.0,0.51,266.2,0.9
650895,Diego Castillo,pitcher,-0.109,-0.109,0.0,0.0,0.0,30.0,0.95,122.3,0.21
663562,Noah Davis,pitcher,-0.113,-0.313,0.5,0.0,-0.3,27.0,-0.78,31.0,-0.18
642546,Jonathan Hernández,pitcher,-0.114,-0.114,0.0,0.0,0.0,27.0,-0.05,61.3,-0.5
573124,Taylor Rogers,pitcher,-0.114,-0.114,0.0,0.0,0.0,33.0,0.26,155.4,1.1
669087,Sam Huff,batter,-0.114,0.155,-0.269,0.0,0.0,26.0,0.54,177.0,-0.02
656811,Ryan O'Hearn,batter,-0.119,-0.119,0.0,0.0,0.0,30.0,-0.12,772.0,1.75
683021,Michael Stefanic,batter,-0.12,-0.12,0.0,0.0,0.0,28.0,0.07,140.0,-0.2
672335,Cionel Pérez,pitcher,-0.12,0.374,-0.493,0.0,0.0,28.0,1.84,136.2,-0.07
542888,Shawn Armstrong,pitcher,-0.121,0.329,-0.449,0.0,0.0,33.0,1.3,152.0,-0.3
608723,Austin Voth,pitcher,-0.121,-0.121,0.0,0.0,0.0,32.0,0.08,192.5,-0.16
608371,Lucas Sims,pitcher,-0.125,0.375,-0.5,0.0,0.0,30.0,2.17,114.2,0.5
672578,Carlos Hernández,pitcher,-0.125,-0.125,0.0,0.0,0.0,27.0,0.28,211.2,0.17
694297,Brandon Pfaadt,pitcher,-0.127,-0.127,0.0,0.0,0.0,25.0,-0.39,118.0,0.39
665019,Kody Clemens,batter,-0.127,-0.127,0.0,0.0,0.0,28.0,-0.27,275.0,0.28
656180,Riley Adams,batter,-0.133,0.254,-0.387,0.0,0.0,28.0,1.59,433.0,0.16
659275,Dinelson Lamet,pitcher,-0.136,-0.636,0.5,0.0,0.0,31.0,-1.59,106.3,0.0
656537,Derek Hill,batter,-0.14,-0.14,0.0,0.0,0.0,28.0,-0.02,292.0,0.08
676596,Josh Fleming,pitcher,-0.141,-0.641,0.5,0.0,0.0,28.0,-1.96,191.3,0.0
663423,Trent Thornton,pitcher,-0.143,-0.143,0.0,0.0,0.0,30.0,0.28,126.1,0.31
